timestamp,strain_gauge_1,strain_gauge_2,strain_gauge_3
189529744,2016,466,1432
189539701,1990,449,1436
189550733,1997,461,1422
189560790,1990,456,1426
189571934,2000,457,1431
189581601,1999,463,1427
189590666,1988,461,1394
189600235,1972,449,1411
189610551,1991,472,1412
189620716,1985,464,1410
189631339,1985,454,1418
189640600,1991,454,1426
189651110,1984,445,1434
189665413,1991,453,1377
189674522,1988,451,1380
189683545,1992,464,1389
189692841,1980,459,1413
189702999,1996,454,1426
189713916,1978,472,1419
189725429,1980,441,1402
189734655,1984,456,1442
189744209,1974,454,1424
189756102,2005,459,1432
189767416,1973,465,1302
189777618,1961,448,1434
189788413,1972,448,1418
189803178,1985,453,1451
189813641,1978,453,1434
189823934,1980,463,1419
189835207,2004,453,1454
189845245,1985,466,1413
189854274,1993,450,1503
189863466,2008,458,1418
189874123,1992,462,1408
189884246,1997,446,1450
189893936,1992,450,1394
189904259,1994,465,1436
189915257,1992,453,1412
189925257,1994,442,1443
189935649,1990,474,1421
189945733,1984,466,1466
189955353,1980,455,1420
189964386,1985,466,1374
189976150,1974,462,1421
189985201,1987,469,1425
189993723,2021,459,1438
190006146,2008,464,1440
190015535,2006,442,1428
190024746,2004,470,1373
190036253,1999,477,1436
190047212,1997,470,1438
190056856,2027,474,1441
190067318,2018,470,1426
190077610,2011,475,1404
190087189,2013,463,1406
190096255,2017,456,1400
190106162,2015,460,1454
190118404,2021,467,1372
190129034,2001,463,1410
190139787,2020,466,1405
190150326,2005,459,1522
190159715,2005,453,1410
190171595,2010,472,1411
190181289,2024,472,1486
190194159,2014,454,1398
190205268,1998,475,1430
190215352,2011,463,1416
190226074,2017,454,1507
190236660,2016,456,1374
190248125,2003,456,1398
190257986,2004,460,1432
190268868,1994,456,1392
190279004,1996,460,1464
190288922,1991,465,1389
190298437,1996,453,1416
190308355,2009,454,1482
190318820,2005,451,1451
190328920,2000,448,1420
190339053,1997,462,1396
190349504,1984,456,1408
190359872,2002,460,1450
190368900,2003,466,1410
190379748,2004,453,1389
190389992,2004,455,1404
190400290,1998,453,1417
190409225,2008,457,1405
190419959,2014,462,1401
190429766,2014,471,1413
190439552,2001,457,1416
190449869,2010,473,1460
190460460,2006,470,1397
190471598,2012,468,1401
190482716,2010,453,1411
190493055,2041,478,1412
190502853,2006,465,1331
190513820,2006,458,1413
190524072,2009,474,1380
190535023,2009,460,1395
190546472,2008,450,1394
190556471,1994,447,1397
190566340,1999,462,1392
190576429,1999,474,1378
190586116,2004,463,1403
190597725,1994,456,1411
190608632,1998,467,1420
190619301,2017,455,1420
190630980,1997,457,1428
190641619,2000,451,1429
190652024,2001,454,1432
190663056,1996,452,1381
190677699,1995,468,1403
190687821,2010,453,1420
190696757,1994,452,1412
190705751,2011,477,1380
190714954,2002,457,1426
190725140,2000,458,1421
190739575,2006,449,1385
190751996,2018,456,1423
190761845,1998,446,1393
190771473,2011,460,1433
190780985,2012,476,1412
190790377,2013,458,1423
190799516,2012,458,1376
190809887,2004,466,1414
190820990,2000,448,1384
190830767,2010,473,1410
190841969,1996,463,1417
190852328,2016,462,1426
190863012,2013,454,1426
190872857,2009,461,1414
190885700,1995,454,1422
190895801,2009,462,1409
190904781,2009,460,1438
190914175,2009,453,1414
190924471,2012,458,1468
190935017,1997,457,1382
190945723,2007,451,1417
190956109,2004,444,1440
190968182,2006,451,1414
190978966,1993,468,1408
190989004,2006,458,1420
190999474,2000,452,1424
191009487,1999,453,1444
191019031,1997,451,1395
191029599,1998,463,1422
191038818,2011,462,1430
191047576,1998,445,1458
191060435,1973,484,1432
191070191,2005,460,1403
191080543,2000,464,1434
191091935,2008,452,1433
191102117,1998,468,1408
191112466,1996,440,1395
191122707,2009,445,1501
191133646,2026,453,1429
191143158,2010,454,1472
191152722,2003,466,1397
191163550,2000,461,1369
191173629,1993,474,1412
191184265,2009,452,1401
191194381,2014,459,1443
191205357,1995,481,1416
191215369,1997,472,1385
191227011,2001,456,1421
191236954,1992,466,1417
191246490,1997,456,1427
191258570,1996,456,1462
191268558,2009,424,1417
191277775,1997,483,1416
191287577,2000,475,1448
191297005,1993,452,1390
191308368,1985,461,1402
191318463,2011,460,1411
191327033,2017,468,1414
191336095,1999,467,1371
191345773,1998,461,1445
191355779,2012,466,1376
191365886,2024,460,1402
191375455,2014,456,1418
191385557,2024,472,1449
191396302,2025,470,1434
191406546,2019,445,1435
191415744,2014,475,1420
191426476,2013,458,1416
191435687,2026,456,1428
191445022,2008,464,1438
191456323,2005,452,1410
191466054,2011,462,1454
191476923,2019,452,1402
191487267,2026,461,1416
191496808,2004,462,1395
191507007,2005,459,1406
191516782,2002,452,1414
191526196,1997,448,1441
191538109,2014,464,1422
191547098,1989,456,1393
191555664,1998,458,1423
191567354,2000,472,1388
191576917,1996,449,1396
191586395,1993,448,1393
191597604,1992,466,1401
191608034,1995,453,1409
191617654,1986,457,1405
191628738,1992,457,1409
191638590,1999,453,1425
191649522,2012,455,1353
191663457,1997,454,1507
191673872,1993,466,1411
191684288,2009,466,1419
191695049,2011,459,1420
191705148,2006,465,1402
191714316,2006,460,1387
191725044,2010,457,1362
191735219,2010,452,1349
191745795,2002,455,1416
191756260,2018,462,1424
191767880,2014,460,1458
191778578,2005,465,1410
191788857,2008,450,1403
191800035,2005,481,1406
191809842,1990,464,1419
191819305,1996,449,1428
191831338,1990,459,1416
191841367,1995,452,1382
191850935,1977,464,1402
191860783,1985,458,1392
191871787,2001,460,1428
191882651,2002,459,1382
191892061,2002,457,1408
191904041,1990,452,1412
191913525,1983,461,1418
191924706,1994,454,1403
191935332,2007,461,1423
191946300,2001,470,1428
191956909,2005,443,1440
191968650,2005,461,1393
191978989,1998,445,1402
191989244,2004,473,1411
192000051,1997,465,1406
192010951,1988,474,1398
192022050,2016,460,1410
192032105,2005,462,1408
192042623,2012,454,1401
192052692,1992,467,1423
192061768,1998,457,1433
192073501,1998,464,1376
192084381,2002,464,1405
192094091,1993,459,1392
192105088,2001,460,1449
192116185,2001,469,1419
192128757,2013,459,1392
192138827,2012,482,1358
192147501,2008,458,1406
192158013,1989,459,1399
192168516,2008,478,1424
192180799,1990,453,1438
192190978,1979,466,1440
192202152,1990,448,1436
192212149,1978,448,1411
192223164,1988,463,1418
192232703,1985,453,1422
192243741,1998,453,1436
192253263,1997,455,1424
192264502,1996,453,1420
192274289,1992,469,1437
192284391,1991,456,1389
192294730,1988,462,1385
192304975,2004,472,1481
192315244,2005,472,1362
192324459,1998,465,1427
192333632,2007,451,1409
192343900,2008,450,1402
192355019,1989,455,1378
192365872,2001,460,1411
192374711,2002,453,1403
192386475,2005,462,1349
192395365,1996,464,1391
192405544,2004,456,1394
192415389,2016,461,1413
192426135,2020,460,1410
192435912,2011,467,1414
192445137,2029,464,1385
192455770,2004,473,1360
192466661,2005,441,1413
192477037,2010,473,1408
192488468,1985,465,1419
192499684,1996,442,1408
192509920,2010,445,1389
192520324,1988,435,1450
192529798,1984,443,1402
192541185,1995,457,1418
192551107,2016,461,1440
192561728,1994,446,1418
192572811,1994,440,1400
192583612,2000,457,1432
192593290,1996,425,1428
192603949,2006,459,1408
192613258,2000,450,1443
192623368,1992,444,1358
192633915,1996,442,1428
192644818,1998,470,1412
192653486,2002,453,1425
192665646,1996,438,1405
192674463,1993,452,1411
192685890,1993,452,1328
192695919,1995,459,1430
192707466,1990,465,1426
192716885,2019,445,1419
192727019,2011,454,1400
192736721,2002,465,1434
192748359,2013,465,1416
192759226,2011,469,1443
192768647,2014,467,1402
192777552,2003,444,1438
192790482,2019,460,1371
192800703,2011,462,1403
192811365,2029,468,1390
192822077,1988,465,1393
192831867,2011,457,1403
192842607,1984,467,1443
192854102,2003,469,1411
192865203,2008,465,1425
192875151,2018,462,1452
192885516,2009,444,1411
192895504,2027,473,1421
192906336,2017,443,1442
192915806,2005,458,1403
192924462,2003,453,1427
192935798,2000,453,1426
192945935,1992,464,1398
192955747,1974,444,1417
192965860,1987,451,1443
192976218,1991,464,1440
192986302,2001,464,1416
192996115,2001,461,1402
193006663,2002,453,1395
193017132,1999,459,1443
193026292,1985,458,1413
193037072,2001,461,1416
193048726,2020,446,1443
193059555,2012,461,1377
193069751,2018,470,1383
193080620,2001,451,1417
193090661,2032,461,1398
193103222,2010,422,1389
193112788,2014,447,1377
193124205,2021,450,1413
193132957,2015,453,1381
193143016,2016,460,1441
193154148,2052,445,1414
193163466,2027,444,1389
193172833,2034,449,1397
193182902,2035,444,1395
193192766,1998,436,1387
193202137,2004,431,1410
193213934,2003,435,1403
193222844,1996,434,1397
193232360,1995,430,1432
193242670,2008,438,1392
193253222,1994,432,1422
193263996,2001,429,1410
193275165,1986,434,1356
193286946,2011,441,1418
193296447,1989,449,1386
193307510,1989,397,1412
193318182,1994,426,1411
193329695,1988,425,1405
193340208,1996,438,1434
193351272,1994,433,1443
193361566,2005,430,1470
193371868,2011,430,1432
193385432,1980,441,1451
193397514,2033,444,1418
193407296,2008,426,1402
193417557,2023,433,1442
193428552,2015,422,1421
193438944,1992,422,1393
193448286,2008,438,1394
193459010,2004,412,1409
193468429,2015,421,1402
193479702,2015,417,1418
193490259,2013,426,1398
193500224,2009,423,1433
193510349,2016,432,1400
193520578,2028,428,1412
193530173,2003,429,1397
193540167,2008,434,1403
193551494,2016,430,1426
193562463,2016,413,1388
193572493,2022,416,1377
193582435,2006,426,1365
193591928,2010,434,1392
193603008,2038,422,1363
193611490,2017,414,1437
193621250,2006,398,1402
193631876,2028,410,1412
193642343,2017,418,1406
193652891,2014,404,1401
193664018,1992,410,1382
193674176,2009,418,1389
193684539,2004,397,1383
193695573,2012,415,1369
193706862,2029,440,1441
193716472,2004,413,1398
193725505,2020,434,1392
193736357,2000,440,1395
193747117,2004,423,1393
193757241,1996,415,1389
193767640,2002,421,1399
193777451,2013,418,1389
193786815,1999,428,1408
193796880,1995,432,1394
193808262,2005,426,1379
193817932,2003,441,1406
193827795,2020,420,1368
193839963,2003,428,1394
193850880,2000,426,1399
193861478,2012,443,1395
193871341,2016,422,1416
193881637,2021,428,1378
193892018,2005,420,1396
193903974,2001,424,1405
193914171,1997,417,1425
193925058,2008,434,1508
193934524,2011,411,1384
193945657,2009,418,1398
193957056,2007,396,1306
193967626,1997,426,1371
193978630,2015,426,1394
193988643,2008,427,1407
193999005,2014,421,1422
194010149,2008,406,1406
194020340,2002,429,1420
194030823,2005,428,1397
194042129,2013,422,1409
194052901,1992,428,1398
194062284,2010,421,1390
194073284,2021,429,1405
194083786,2003,424,1424
194094702,2005,426,1347
194104978,1985,424,1308
194114684,2002,424,1436
194123865,1980,430,1339
194134875,2009,398,1403
194144982,2014,416,1386
194155727,2008,421,1405
194166126,2005,414,1394
194176219,2001,417,1432
194186587,2014,424,1394
194196462,2013,427,1388
194207833,2013,435,1430
194219032,2018,430,1417
194229098,2021,425,1402
194239189,2028,404,1377
194251784,2017,433,1378
194262821,2022,443,1395
194274269,2005,420,1384
194283858,2015,433,1400
194293337,2017,428,1406
194303414,2015,425,1408
194313571,2017,437,1438
194324231,2010,429,1385
194335028,2002,444,1406
194344607,2015,434,1396
194353927,2006,424,1389
194365407,2012,422,1418
194375402,2009,431,1424
194385647,2013,415,1378
194395338,2004,438,1409
194405720,2000,436,1440
194416908,2012,421,1403
194426262,2020,434,1389
194435774,2010,425,1401
194445990,2010,433,1394
194455677,2021,443,1342
194465952,2002,432,1451
194476742,2001,409,1406
194486380,2003,444,1379
194496868,2011,422,1435
194507590,2021,424,1416
194517623,2001,419,1402
194528294,2015,421,1402
194538371,2039,428,1409
194548522,2006,430,1386
194559293,2017,424,1412
194570113,2017,429,1395
194580407,2006,431,1417
194590235,2028,441,1395
194599947,2014,438,1391
194611249,2020,435,1393
194622047,2036,436,1346
194630803,2021,427,1405
194640890,2034,431,1369
194650600,2027,433,1392
194663375,2040,430,1346
194673382,2032,430,1436
194682332,2025,427,1406
194693798,2016,397,1395
194704052,2024,434,1371
194713625,2026,433,1382
194724563,2019,425,1470
194735691,2016,412,1392
194746590,2011,427,1420
194757104,2021,414,1393
194767877,2012,428,1398
194778512,2012,417,1428
194789648,2029,420,1396
194800323,2020,423,1434
194810607,2011,418,1365
194820096,2017,424,1422
194829539,2005,409,1402
194840903,2005,429,1420
194850392,2014,468,1422
194860028,2006,434,1413
194870972,2011,422,1402
194883034,2001,442,1391
194892480,2015,435,1394
194901750,2004,420,1446
194913557,2005,422,1443
194923015,2013,430,1404
194932007,2012,419,1401
194944519,2020,414,1398
194954824,2022,421,1394
194964186,2042,429,1418
194975464,2029,430,1413
194985540,2017,414,1387
194995878,2027,429,1384
195006123,2035,430,1393
195017907,1995,430,1399
195027695,2029,442,1437
195037585,2028,438,1397
195047319,2027,436,1395
195057915,2041,424,1404
195067561,2041,453,1418
195076824,2038,416,1429
195087492,2038,425,1424
195098136,2020,432,1426
195108773,2028,437,1391
195119442,2008,417,1430
195129456,2022,417,1410
195140653,1997,410,1396
195150790,2010,426,1403
195159814,2020,423,1404
195169905,2008,421,1350
195180801,2003,435,1448
195191789,1992,399,1372
195202564,2011,424,1406
195212012,2003,427,1409
195226153,2004,430,1406
195236842,2013,425,1389
195245977,2020,432,1451
195255747,2006,425,1405
195265240,2005,427,1402
195274745,2008,430,1376
195284946,2027,420,1427
195296010,2006,425,1376
195305665,2000,438,1412
195316510,2004,430,1426
195327003,2012,422,1397
195337420,2028,430,1394
195347475,2019,422,1410
195359052,2013,437,1394
195368513,2021,430,1438
195379261,2026,427,1408
195389458,2019,431,1380
195398967,2013,427,1444
195409240,2009,430,1421
195419461,2002,427,1428
195431149,1994,421,1454
195441437,1998,426,1453
195451783,2002,430,1386
195461173,2003,436,1434
195470409,2003,424,1405
195483632,2003,424,1417
195492478,2003,443,1469
195501712,2012,425,1535
195512910,2012,435,1440
195523577,2020,424,1414
195533809,2024,425,1401
195544249,2026,427,1422
195553559,2021,450,1397
195563596,2032,463,1414
195574217,2043,437,1412
195583714,2013,428,1403
195594312,2034,441,1384
195605110,2005,417,1376
195616362,2008,428,1405
195626415,1997,414,1394
195637291,2013,443,1366
195647012,2002,427,1401
195658269,2010,428,1388
195668837,2012,422,1362
195680017,2009,434,1418
195690602,2024,433,1387
195700781,2023,442,1425
195711768,2015,438,1389
195723712,2011,443,1411
195734055,1994,433,1434
195744162,1984,440,1450
195756114,1995,423,1389
195768332,2003,426,1414
195778985,1986,444,1412
195790481,1990,434,1405
195801765,2009,435,1416
195812025,2012,429,1411
195824781,2008,442,1401
195835168,2032,443,1436
195844653,2027,441,1408
195854856,2030,430,1405
195864194,2034,435,1380
195874523,2021,437,1363
195885706,2027,433,1376
195896162,2011,428,1357
195906671,2026,438,1364
195916184,2026,444,1379
195926353,2024,441,1418
195940619,2012,442,1382
195950575,2024,426,1394
195959825,2026,438,1426
195969015,2015,437,1385
195978116,2021,439,1405
195989968,2036,442,1395
196000105,2025,426,1411
196010308,2021,435,1450
196019934,2024,427,1414
196029645,2026,428,1424
196041939,2013,434,1426
196052177,2021,428,1396
196061032,2029,436,1405
196071631,2008,432,1401
196082187,2005,414,1364
196091871,2025,440,1381
196103039,2014,422,1405
196113020,2021,432,1414
196123373,2024,433,1389
196133909,2024,428,1410
196145775,2021,433,1410
196155564,2051,440,1454
196164669,2031,437,1401
196174500,2041,415,1372
196184176,2042,430,1416
196194076,2032,420,1366
196204039,2032,434,1388
196215433,2026,428,1418
196226044,2027,425,1395
196235323,2029,426,1424
196244543,2029,428,1409
196255904,2021,427,1397
196265073,2008,429,1374
196276248,2037,444,1363
196287415,2018,434,1426
196298537,2014,428,1409
196308586,2016,431,1424
196319019,2008,418,1429
196329418,2009,426,1405
196341632,2009,432,1454
196351487,2016,431,1409
196365538,2014,431,1382
196374588,2011,433,1437
196385258,2014,430,1389
196394843,1998,432,1432
196405973,2009,424,1402
196415279,1994,428,1420
196426366,2004,432,1449
196437302,1986,445,1421
196447441,2025,445,1457
196456843,2002,439,1415
196467208,2016,433,1421
196477149,2022,432,1406
196485635,2024,427,1440
196495987,2021,431,1412
196506140,2033,448,1392
196517908,2033,441,1424
196528370,2001,450,1405
196537366,2008,424,1393
196546618,1996,451,1411
196558175,2006,442,1394
196570313,2019,445,1408
196580121,2012,449,1410
196591024,2036,436,1402
196601918,2026,430,1420
196617569,2026,432,1442
196627271,2016,432,1400
196638869,2026,446,1406
196650744,2019,438,1374
196660692,2013,433,1399
196670898,2020,437,1406
196681370,2026,441,1385
196691769,2059,444,1400
196702357,2022,436,1371
196712721,1999,450,1359
196722676,2019,434,1424
196733497,2027,452,1424
196744671,2030,445,1414
196755541,2027,438,1437
196764141,2018,466,1416
196774389,2020,446,1470
196785281,2013,432,1402
196794816,2014,436,1410
196804533,2009,435,1438
196816203,2010,441,1410
196825519,2008,430,1417
196835168,2000,432,1428
196845888,2022,436,1390
196855474,1971,440,1430
196867566,2017,436,1369
196878652,2002,447,1396
196889312,2013,441,1427
196900134,2019,436,1408
196910576,2010,430,1416
196921052,2012,435,1421
